month,latitude,longitude,depth,mag,id,place
7,-20,-180,585,5.1,usp0000psy,Fiji region
7,0,130,33,5.2,usp0000psz,Molucca Sea
7,10,-70,70,5.1,usp0000pt1,Colombia-Venezuela border region
7,-10,150,82,5,usp0000pt3,"Bougainville region, Papua New Guinea"
7,60,-160,53,5.3,usp0000pt9,Alaska Peninsula
7,-10,150,107,5.4,usp0000ptf,"eastern New Guinea region, Papua New Guinea"
7,-20,170,233,5.1,usp0000ptm,Vanuatu
7,-10,120,283,5,usp0000ptn,Flores Sea
7,-50,160,33,6.7,usp0000ptq,Macquarie Island region
7,-50,160,33,5.6,usp0000ptr,Macquarie Island region
7,20,120,33,6.9,usp0000pts,"Luzon, Philippines"
7,20,120,46,5.1,usp0000ptx,"Luzon, Philippines"
7,10,130,84,5,usp0000pty,"Mindanao, Philippines"
7,30,100,33,5,usp0000pu0,eastern Xizang
7,20,120,46,5.1,usp0000pu6,"Luzon, Philippines"
7,10,90,47,5.4,usp0000pu9,"Nicobar Islands, India region"
7,-10,150,57,5.5,usp0000pua,"New Ireland region, Papua New Guinea"
7,-10,150,75,5.1,usp0000puc,"eastern New Guinea region, Papua New Guinea"
7,-30,-180,31,6,usp0000pue,south of the Kermadec Islands
7,-20,-70,202,5,usp0000puh,Peru-Bolivia border region
7,-10,150,96,5.2,usp0000puk,"near the north coast of New Guinea, Papua New Guinea"
7,-20,170,125,5.4,usp0000pum,Vanuatu
7,40,80,33,5.1,usp0000pun,"northern Xinjiang, China"
7,40,80,33,5,usp0000pup,"northern Xinjiang, China"
7,50,-160,27,5.1,usp0000pus,Alaska Peninsula
7,-20,-170,33,6.2,usp0000pux,Tonga
7,20,150,409,5.4,usp0000pv8,"Maug Islands region, Northern Mariana Islands"
7,40,150,33,5,usp0000pve,Kuril Islands
7,-40,80,33,5.1,usp0000pvj,Mid-Indian Ridge
7,-20,170,30,5.1,usp0000pvu,Vanuatu
7,-10,150,34,5.2,usp0000pw2,"New Britain region, Papua New Guinea"
7,-20,-180,570,5.1,usp0000pwa,Fiji region
7,20,140,302,5.1,usp0000pwe,Mariana Islands region
7,20,120,41,5.4,usp0000pwf,"Luzon, Philippines"
7,0,-10,33,5.3,usp0000pwr,north of Ascension Island
7,0,140,53,5.1,usp0000pwv,"near the north coast of Papua, Indonesia"
7,40,-130,15,5.4,usp0000pwx,off the coast of Oregon
7,40,80,102,5.2,usp0000px2,"southern Xinjiang, China"
7,-10,160,33,7.2,usp0000px4,Solomon Islands
7,-10,160,33,5,usp0000px8,Solomon Islands
7,-20,-180,129,5.1,usp0000pxa,Tonga
7,-20,180,550,5.1,usp0000pxc,south of the Fiji Islands
7,0,100,33,5.3,usp0000pxd,"Kepulauan Mentawai region, Indonesia"
7,20,120,40,5.2,usp0000pxf,"Luzon, Philippines"
7,50,80,0,5.3,usp0000pxh,eastern Kazakhstan
7,-30,-70,45,5.2,usp0000pxk,"Coquimbo, Chile"
7,0,-10,33,5.1,usp0000pxm,north of Ascension Island
7,-10,160,34,5,usp0000pxq,Solomon Islands
7,-20,180,15,5,usp0000pxv,south of the Fiji Islands
7,-30,-70,62,5,usp0000pxx,"Valparaiso, Chile"
8,0,130,58,5.2,usp0000py6,"Kepulauan Talaud, Indonesia"
8,10,130,55,5,usp0000py7,"Samar, Philippines"
8,10,120,36,5.6,usp0000pya,"Moro Gulf, Mindanao, Philippines"
8,-10,160,27,5.2,usp0000pyb,"Bougainville region, Papua New Guinea"
8,-20,170,24,5.2,usp0000pyc,southeast of the Loyalty Islands
8,-20,170,108,5.5,usp0000pye,Vanuatu
8,-20,-180,599,5.3,usp0000pyg,Fiji region
8,-10,130,410,5.1,usp0000pyj,Banda Sea
8,20,120,33,5.1,usp0000pym,"Luzon, Philippines"
8,30,140,33,5,usp0000pyt,"Bonin Islands, Japan region"
8,-10,130,328,5.3,usp0000pyv,Banda Sea
8,-30,-70,48,5.1,usp0000pz3,"San Juan, Argentina"
8,-10,110,99,5,usp0000pz7,"Java, Indonesia"
8,-60,-30,112,6.1,usp0000pz9,South Sandwich Islands region
8,-30,-70,69,5,usp0000pza,"offshore Coquimbo, Chile"
8,10,-90,33,5.4,usp0000pzd,near the coast of Nicaragua
8,-10,160,45,5,usp0000pzx,Solomon Islands
8,-20,-180,122,5.1,usp0000pzy,Tonga region
8,-10,160,83,5.4,usp0000q03,Solomon Islands
8,-20,-170,44,5.2,usp0000q04,Tonga
8,-10,170,36,5.7,usp0000q0c,Santa Cruz Islands
8,-10,170,47,5.2,usp0000q0d,Santa Cruz Islands
8,10,-80,33,5.7,usp0000q0g,Panama-Costa Rica border region
8,0,60,33,5.1,usp0000q0j,Carlsberg Ridge
8,-20,-180,33,5,usp0000q0n,Tonga region
8,-20,-70,64,5,usp0000q0r,near the coast of southern Peru
8,50,-180,125,5.3,usp0000q0s,"Andreanof Islands, Aleutian Islands, Alaska"
8,-10,110,113,5.2,usp0000q0t,"Java, Indonesia"
8,10,-80,33,5.2,usp0000q0x,near the west coast of Colombia
8,-10,160,32,5.8,usp0000q10,Solomon Islands
8,-60,150,33,5,usp0000q11,west of Macquarie Island
8,-20,-180,562,5.1,usp0000q12,Fiji region
8,-20,-180,436,5.2,usp0000q15,south of the Fiji Islands
8,-10,170,39,5,usp0000q1h,Santa Cruz Islands
8,-10,110,52,5.7,usp0000q1k,"Java, Indonesia"
8,10,120,54,5.3,usp0000q1n,"Mindanao, Philippines"
8,60,-150,33,5,usp0000q1p,"Kodiak Island region, Alaska"
8,-20,-180,585,5.4,usp0000q1r,Fiji region
8,50,110,2,5.2,usp0000q1u,"Chitinskaya Oblast', Russia"
8,-20,-170,57,6.3,usp0000q1v,Tonga
8,-10,160,58,5.9,usp0000q22,"Bougainville region, Papua New Guinea"
8,-10,150,33,5.5,usp0000q2e,"eastern New Guinea region, Papua New Guinea"
8,-10,130,198,5.1,usp0000q2f,"Kepulauan Barat Daya, Indonesia"
8,30,130,33,5.1,usp0000q2t,"southeast of the Ryukyu Islands, Japan"
8,30,100,33,5.1,usp0000q33,Xizang-Yunnan border region
8,0,140,48,5.2,usp0000q35,"Papua, Indonesia"
8,-20,-70,33,5.1,usp0000q37,"off the coast of Tarapaca, Chile"
8,-20,-10,33,5.7,usp0000q3d,southern Mid-Atlantic Ridge
8,-20,-10,33,5.6,usp0000q3e,southern Mid-Atlantic Ridge
8,-10,110,33,5.7,usp0000q3f,"Java, Indonesia"
8,-20,-180,33,5.3,usp0000q3p,Tonga region
8,0,100,88,5.2,usp0000q3x,"southern Sumatra, Indonesia"
8,10,130,33,5.1,usp0000q40,Philippine Islands region
8,0,-80,23,5.2,usp0000q41,off the coast of Central America
8,40,20,54,5,usp0000q42,southern Italy
8,-20,170,12,5.5,usp0000q49,Vanuatu region
8,-20,170,33,5.1,usp0000q4c,Vanuatu
8,-20,-170,15,5.1,usp0000q4t,Tonga region
8,-10,170,53,5.3,usp0000q4v,Santa Cruz Islands
8,50,80,0,5,usp0000q4w,eastern Kazakhstan
8,-30,-180,56,5,usp0000q50,Kermadec Islands region
8,-40,40,33,5.1,usp0000q52,Southwest Indian Ridge
8,50,-180,57,5.4,usp0000q57,"Andreanof Islands, Aleutian Islands, Alaska"
8,10,130,33,5.2,usp0000q5b,Philippine Islands region
8,40,20,42,5.3,usp0000q5g,"Crete, Greece"
8,50,150,33,5.7,usp0000q5j,Kuril Islands
8,50,180,33,5.3,usp0000q5m,south of the Aleutian Islands
8,20,120,33,5,usp0000q5q,"Luzon, Philippines"
8,-20,-70,138,5.1,usp0000q5w,"Antofagasta, Chile"
8,-10,120,33,6.1,usp0000q61,"south of Sumbawa, Indonesia"
8,-10,120,33,7.9,usp0000q62,"south of Sumbawa, Indonesia"
8,-10,120,33,6.1,usp0000q64,"south of Sumbawa, Indonesia"
8,-10,120,33,5,usp0000q65,"south of Sumba, Indonesia"
8,-10,120,33,5.5,usp0000q66,"south of Sumbawa, Indonesia"
8,-10,120,33,5.1,usp0000q67,"Sumba region, Indonesia"
8,-10,120,33,5.2,usp0000q69,"Sumba region, Indonesia"
8,-10,120,33,5.4,usp0000q6a,"Sumba region, Indonesia"
8,-10,120,33,5.1,usp0000q6b,"Sumba region, Indonesia"
8,-10,120,33,5.6,usp0000q6d,"south of Sumbawa, Indonesia"
8,-10,120,33,5,usp0000q6f,"south of Sumbawa, Indonesia"
8,-10,120,33,5.8,usp0000q6g,"Sumba region, Indonesia"
8,-10,120,33,5.2,usp0000q6h,"Sumba region, Indonesia"
8,-10,120,33,5.4,usp0000q6j,"Sumba region, Indonesia"
8,-10,120,33,5,usp0000q6k,"Sumba region, Indonesia"
8,-10,120,33,5.1,usp0000q6m,"south of Sumba, Indonesia"
8,-10,120,33,5.3,usp0000q6n,"south of Sumbawa, Indonesia"
8,-10,120,33,5.3,usp0000q6p,"Sumba region, Indonesia"
8,-10,120,33,5.1,usp0000q6q,"Sumba region, Indonesia"
8,-10,120,33,5,usp0000q6r,"Sumba region, Indonesia"
8,-10,120,33,5.3,usp0000q6t,"south of Sumbawa, Indonesia"
8,40,-120,1,5.34,ci3334372,"66km ENE of Beatty, NV"
8,-10,120,33,5.8,usp0000q6w,"Sumba region, Indonesia"
8,-10,120,33,5.8,usp0000q6x,"Sumba region, Indonesia"
8,-10,120,33,5.3,usp0000q6y,"south of Sumbawa, Indonesia"
8,-10,120,33,5.8,usp0000q6z,"Sumba region, Indonesia"
8,20,-90,14,5.7,usp0000q73,offshore Honduras
8,20,-90,36,5.9,usp0000q75,offshore Honduras
8,-10,120,33,5.8,usp0000q76,"Sumba region, Indonesia"
8,-10,120,33,6,usp0000q77,"south of Sumbawa, Indonesia"
8,-10,120,33,5,usp0000q7a,"south of Sumba, Indonesia"
8,-10,120,33,5.8,usp0000q7d,"south of Sumba, Indonesia"
8,-10,120,33,5.1,usp0000q7e,"south of Sumba, Indonesia"
8,-10,170,242,5.1,usp0000q7g,Santa Cruz Islands
8,-30,-70,134,5.1,usp0000q7n,"La Rioja, Argentina"
8,-10,-70,155,5.1,usp0000q7p,central Peru
8,-10,120,33,6.1,usp0000q7q,"south of Sumba, Indonesia"
8,-10,120,33,5.2,usp0000q7r,"Sumba region, Indonesia"
8,60,100,0,5,usp0000q7u,"northcentral Siberia, Russia"
8,-10,120,33,5.1,usp0000q7y,"south of Sumba, Indonesia"
8,-10,120,33,5.4,usp0000q7z,"south of Sumba, Indonesia"
8,-10,120,33,5.4,usp0000q80,"Sumba region, Indonesia"
8,-20,-170,33,5.1,usp0000q83,Samoa Islands region
8,40,140,42,5.5,usp0000q84,"near the east coast of Honshu, Japan"
8,-10,120,33,5,usp0000q86,"south of Sumbawa, Indonesia"
8,-10,120,33,5.4,usp0000q87,"south of Sumbawa, Indonesia"
8,-10,120,33,5.2,usp0000q88,"south of Sumba, Indonesia"
8,-10,120,33,5.1,usp0000q89,"south of Sumba, Indonesia"
8,-10,120,33,5.3,usp0000q8a,"south of Sumba, Indonesia"
8,-10,120,33,5.2,usp0000q8b,"Sumba region, Indonesia"
8,-10,120,33,5.1,usp0000q8d,"south of Sumbawa, Indonesia"
8,-10,120,33,5.7,usp0000q8j,"south of Sumba, Indonesia"
8,-30,-180,59,5.7,usp0000q8q,"Kermadec Islands, New Zealand"
8,-10,120,33,5.6,usp0000q8r,"Sumba region, Indonesia"
8,-10,120,33,5.5,usp0000q8s,"Sumba region, Indonesia"
8,-10,120,33,5.1,usp0000q8z,"south of Sumba, Indonesia"
8,-10,120,33,5.2,usp0000q94,"south of Lombok, Indonesia"
8,-60,-30,120,5.3,usp0000q98,South Sandwich Islands region
8,-20,-70,99,5.2,usp0000q9d,"Antofagasta, Chile"
8,10,130,82,5.3,usp0000q9g,"Mindanao, Philippines"
8,-30,-180,49,5.4,usp0000q9h,south of the Fiji Islands
8,-10,120,33,5.7,usp0000q9k,"south of Sumbawa, Indonesia"
8,40,140,17,5,usp0000q9m,"off the east coast of Honshu, Japan"
8,-10,120,33,5.4,usp0000q9r,"Sumba region, Indonesia"
8,-10,170,46,5,usp0000q9s,Santa Cruz Islands
8,-10,120,33,5.4,usp0000q9u,"south of Sumbawa, Indonesia"
8,-10,120,33,5.4,usp0000q9w,"south of Sumbawa, Indonesia"
8,30,130,33,5.2,usp0000q9y,"Ryukyu Islands, Japan"
8,-10,120,33,5.6,usp0000qa2,"south of Sumbawa, Indonesia"
8,-10,120,33,5,usp0000qa9,"south of Sumbawa, Indonesia"
8,-10,130,33,5.1,usp0000qaa,"Kepulauan Tanimbar, Indonesia"
8,-10,120,33,5.2,usp0000qab,"south of Sumbawa, Indonesia"
8,-10,130,33,5.1,usp0000qac,Banda Sea
8,-10,150,53,5.1,usp0000qae,"New Britain region, Papua New Guinea"
8,-10,120,33,5,usp0000qaj,"south of Sumbawa, Indonesia"
8,-20,-180,33,5.2,usp0000qak,Fiji region
8,-10,120,33,6.1,usp0000qat,"Sumba region, Indonesia"
8,-10,120,33,6.1,usp0000qau,"Sumba region, Indonesia"
8,-10,120,33,5.4,usp0000qav,"Sumba region, Indonesia"
8,-10,120,33,5.5,usp0000qaz,"Sumba region, Indonesia"
8,-10,120,33,5.5,usp0000qb3,"south of Sumbawa, Indonesia"
8,-20,170,35,5.1,usp0000qb4,Vanuatu
8,-30,-180,60,5.3,usp0000qb5,"Kermadec Islands, New Zealand"
8,-10,120,33,5.3,usp0000qb6,"south of Sumbawa, Indonesia"
8,-10,120,33,5.7,usp0000qba,"Sumba region, Indonesia"
8,-20,170,164,5,usp0000qbb,Vanuatu
8,-30,-70,14,5.1,usp0000qbc,"offshore Coquimbo, Chile"
8,-60,-20,33,7.1,usp0000qbd,east of the South Sandwich Islands
8,0,120,140,5.6,usp0000qbf,"Minahasa, Sulawesi, Indonesia"
8,-30,-70,33,5,usp0000qbh,"offshore Atacama, Chile"
8,-10,130,25,6.8,usp0000qbn,East Timor region
8,-10,130,33,5.5,usp0000qbp,East Timor region
8,-10,130,33,5.1,usp0000qbq,East Timor region
8,-10,130,33,5,usp0000qbr,East Timor region
8,-10,130,33,5,usp0000qbs,East Timor region
8,-10,130,33,5.3,usp0000qbt,East Timor region
8,-10,130,33,5.5,usp0000qbu,East Timor region
8,-10,130,33,5.1,usp0000qbv,"Kepulauan Barat Daya, Indonesia"
8,-10,130,33,5.1,usp0000qbw,East Timor region
8,0,140,46,5.4,usp0000qbx,"Papua, Indonesia"
8,-10,120,33,5.3,usp0000qby,"south of Sumbawa, Indonesia"
8,-10,110,222,5.1,usp0000qc6,"Java, Indonesia"
8,40,10,10,5.1,usp0000qc7,western Mediterranean Sea
8,0,120,58,5.1,usp0000qc8,"Sulawesi, Indonesia"
8,-30,-180,44,5.5,usp0000qcc,"Kermadec Islands, New Zealand"
8,0,150,33,5.5,usp0000qch,"Admiralty Islands region, Papua New Guinea"
8,-10,120,33,5.1,usp0000qcq,"south of Sumba, Indonesia"
8,0,150,33,5,usp0000qcr,"Admiralty Islands region, Papua New Guinea"
8,-60,-20,33,5.4,usp0000qcu,east of the South Sandwich Islands
8,20,120,12,6.2,usp0000qcw,Philippine Islands region
8,-30,-70,123,5.4,usp0000qcx,"San Juan, Argentina"
8,50,-170,25,5.4,usp0000qd1,"Andreanof Islands, Aleutian Islands, Alaska"
8,60,-150,130,5,usp0000qd7,Central Alaska
8,-10,120,33,5,usp0000qdc,"Sumbawa region, Indonesia"
8,30,140,33,5.6,usp0000qde,"off the east coast of Honshu, Japan"
8,-30,-180,33,5.2,usp0000qdf,"Kermadec Islands, New Zealand"
8,50,-170,33,5.4,usp0000qdh,"Andreanof Islands, Aleutian Islands, Alaska"
8,-10,120,33,5,usp0000qdj,"south of Sumba, Indonesia"
8,-10,120,33,5.5,usp0000qdr,"Sumba region, Indonesia"
8,10,-80,33,6.4,usp0000qdu,northern Colombia
8,10,-80,75,5.2,usp0000qdy,northern Colombia
8,0,100,205,5,usp0000qe4,"southern Sumatra, Indonesia"
8,-10,140,2,5.1,usp0000qea,"New Guinea, Papua New Guinea"
8,-30,-180,69,5.1,usp0000qef,Kermadec Islands region
9,70,60,0,5.7,usp0000qem,"Novaya Zemlya, Russia"
9,-10,120,33,5.3,usp0000qep,"south of Sumbawa, Indonesia"
9,-10,120,33,5.6,usp0000qeq,"south of Sumbawa, Indonesia"
9,-10,120,33,5.2,usp0000qer,"south of Sumbawa, Indonesia"
9,20,150,218,5.2,usp0000qet,"Pagan region, Northern Mariana Islands"
9,10,-80,28,5.3,usp0000qeu,northern Colombia
9,-30,-180,38,5.1,usp0000qew,south of the Kermadec Islands
9,-30,-180,53,5.1,usp0000qez,south of the Kermadec Islands
9,30,130,97,5.6,usp0000qf3,"Ryukyu Islands, Japan"
9,-10,120,33,5.2,usp0000qf5,"south of Sumbawa, Indonesia"
9,-10,120,33,6,usp0000qf8,"south of Sumba, Indonesia"
9,-10,160,109,5.1,usp0000qfd,Solomon Islands
9,-20,-170,18,5.4,usp0000qfk,Tonga
9,-10,120,33,5,usp0000qfq,"south of Sumba, Indonesia"
9,10,-90,79,5.3,usp0000qft,near the coast of Nicaragua
9,-10,120,33,5.3,usp0000qfw,"south of Sumba, Indonesia"
9,-10,170,33,6.5,usp0000qfz,Vanuatu
9,50,180,34,6.4,usp0000qg0,"Rat Islands, Aleutian Islands, Alaska"
9,50,180,33,5,usp0000qg1,"Rat Islands, Aleutian Islands, Alaska"
9,30,140,17,5.6,usp0000qg5,"Izu Islands, Japan region"
9,50,180,33,5.3,usp0000qg6,"Rat Islands, Aleutian Islands, Alaska"
9,50,180,37,5.1,usp0000qg7,"Rat Islands, Aleutian Islands, Alaska"
9,50,180,31,6.4,usp0000qg8,"Rat Islands, Aleutian Islands, Alaska"
9,50,180,33,5.5,usp0000qg9,"Rat Islands, Aleutian Islands, Alaska"
9,50,180,8,6.6,usp0000qga,"Rat Islands, Aleutian Islands, Alaska"
9,50,180,45,5.3,usp0000qgb,"Rat Islands, Aleutian Islands, Alaska"
9,50,180,41,5.3,usp0000qgd,"Rat Islands, Aleutian Islands, Alaska"
9,50,180,35,5,usp0000qge,"Rat Islands, Aleutian Islands, Alaska"
9,50,180,35,5,usp0000qgf,"Rat Islands, Aleutian Islands, Alaska"
9,50,180,41,5.5,usp0000qgk,"Rat Islands, Aleutian Islands, Alaska"
9,50,180,26,5,usp0000qgq,"Rat Islands, Aleutian Islands, Alaska"
9,50,80,0,5.9,usp0000qgv,eastern Kazakhstan
9,-60,-20,33,5.2,usp0000qgx,east of the South Sandwich Islands
9,0,130,62,5.5,usp0000qgy,"north of Halmahera, Indonesia"
9,-10,120,33,5.7,usp0000qh0,"south of Sumbawa, Indonesia"
9,0,100,162,5.2,usp0000qh4,"southern Sumatra, Indonesia"
9,-10,160,61,5.5,usp0000qhd,Solomon Islands
9,0,130,64,5.5,usp0000qhe,Molucca Sea
9,-10,140,33,5.6,usp0000qhg,"New Guinea, Papua New Guinea"
9,-10,120,33,5.3,usp0000qhn,"south of Sumba, Indonesia"
9,-10,120,33,5,usp0000qhs,"south of Sumba, Indonesia"
9,-10,120,33,5.2,usp0000qht,"Sumbawa region, Indonesia"
9,-20,-180,593,5.1,usp0000qhu,Fiji region
9,0,140,19,5.2,usp0000qhv,"near the north coast of New Guinea, Papua New Guinea"
9,-10,120,33,5.5,usp0000qhw,"south of Sumba, Indonesia"
9,-10,120,33,5.1,usp0000qhx,"south of Bali, Indonesia"
9,40,-130,15,5.2,usp0000qhy,off the coast of Northern California
9,0,130,59,5.6,usp0000qj0,"Kepulauan Obi, Indonesia"
9,0,120,61,5,usp0000qj1,"Sulawesi, Indonesia"
9,-10,120,33,5.1,usp0000qj4,"south of Lombok, Indonesia"
9,0,150,14,5,usp0000qj5,"New Ireland region, Papua New Guinea"
9,-20,-180,505,5.1,usp0000qja,Fiji region
9,-30,80,33,5.1,usp0000qje,Mid-Indian Ridge
9,-10,120,33,5.2,usp0000qjf,"south of Sumba, Indonesia"
9,-10,120,33,5.5,usp0000qjj,"south of Sumba, Indonesia"
9,40,70,97,5.1,usp0000qjq,"Hindu Kush region, Afghanistan"
9,-20,-180,587,5.1,usp0000qjt,south of the Fiji Islands
9,-10,-80,58,5,usp0000qju,near the coast of central Peru
9,40,20,33,5.1,usp0000qjv,"Crete, Greece"
9,10,-90,78,5.6,usp0000qjx,offshore Guatemala
9,-10,110,105,5.9,usp0000qjy,"Java, Indonesia"
9,-10,170,40,5.1,usp0000qjz,Santa Cruz Islands
9,-10,120,33,5,usp0000qk3,"south of Sumba, Indonesia"
9,-60,150,33,5.4,usp0000qk5,west of Macquarie Island
9,-20,-170,33,5.6,usp0000qk8,Tonga
9,-20,-170,33,5.6,usp0000qk9,Tonga
9,-10,110,49,5,usp0000qka,"south of Java, Indonesia"
9,40,20,33,6,usp0000qkc,"Crete, Greece"
9,-10,120,33,5.2,usp0000qkr,"south of Sumbawa, Indonesia"
9,-10,-20,21,5.3,usp0000qky,southern Mid-Atlantic Ridge
9,-10,120,33,5,usp0000qm0,"Flores region, Indonesia"
9,-60,-30,33,5.3,usp0000qm4,South Sandwich Islands region
9,40,140,32,5.2,usp0000qm6,eastern Sea of Japan
9,10,120,589,5.4,usp0000qm8,"Mindanao, Philippines"
9,-20,-170,33,6,usp0000qmb,Tonga
9,-10,110,40,5.2,usp0000qmc,"south of Java, Indonesia"
9,-20,-170,33,5.1,usp0000qmf,Tonga
9,-20,-170,4,5.1,usp0000qmk,Samoa Islands region
9,-10,120,33,5.4,usp0000qmq,"south of Sumba, Indonesia"
9,0,130,396,5,usp0000qmu,Banda Sea
9,-10,110,24,5.3,usp0000qna,"south of Java, Indonesia"
9,-60,-30,38,5.9,usp0000qnc,South Sandwich Islands region
9,-60,-30,33,5.1,usp0000qnd,South Sandwich Islands region
9,-10,120,33,5.2,usp0000qnh,"Sumba region, Indonesia"
9,-70,180,33,5.3,usp0000qnj,Balleny Islands region
9,-10,120,33,5.1,usp0000qnk,"south of Sumbawa, Indonesia"
9,-10,120,33,5.1,usp0000qnm,"south of Sumba, Indonesia"
9,-10,150,114,5.2,usp0000qny,"eastern New Guinea region, Papua New Guinea"
9,-30,-180,207,5,usp0000qp1,"Kermadec Islands, New Zealand"
9,-10,120,33,5.2,usp0000qp2,"south of Sumbawa, Indonesia"
9,-10,120,33,5.5,usp0000qp4,"south of Sumbawa, Indonesia"
9,-10,120,33,5.2,usp0000qp6,"south of Sumbawa, Indonesia"
9,-60,-30,33,5.1,usp0000qpc,South Sandwich Islands region
9,-10,120,33,5.1,usp0000qpd,"south of Sumba, Indonesia"
9,50,10,25,5.1,usp0000qpe,northern Italy
9,10,140,33,6.1,usp0000qpk,south of the Mariana Islands
9,30,60,33,5.6,usp0000qpm,central Iran
9,-60,-30,82,5.6,usp0000qpq,South Sandwich Islands region
9,-60,-30,33,5.4,usp0000qpu,South Sandwich Islands region
9,10,-90,108,5,usp0000qq2,offshore El Salvador
9,10,130,43,5.2,usp0000qq4,"Mindanao, Philippines"
9,-10,170,73,5.5,usp0000qq5,Vanuatu
9,-30,-70,33,5.4,usp0000qq9,"offshore Coquimbo, Chile"
9,0,130,33,5.9,usp0000qqe,"Kepulauan Sula, Indonesia"
9,0,130,33,5.4,usp0000qqg,"Kepulauan Sula, Indonesia"
9,-20,180,22,5.5,usp0000qqp,Fiji
9,-30,-180,206,5.1,usp0000qqq,Kermadec Islands region
9,40,150,33,5,usp0000qqr,Kuril Islands
9,-30,-180,40,5,usp0000qqw,south of the Kermadec Islands
9,30,80,23,5,usp0000qqx,Nepal
9,-30,-180,33,5.2,usp0000qr2,south of the Kermadec Islands
9,-20,-70,114,5.3,usp0000qr4,"Antofagasta, Chile"
9,-30,-70,55,5.1,usp0000qrd,"Catamarca, Argentina"
9,-20,-180,15,5.5,usp0000qrh,Tonga region
9,-10,130,137,5.1,usp0000qrk,Banda Sea
9,20,-110,33,5.7,usp0000qrm,Revilla Gigedo Islands region
9,-30,-70,65,5,usp0000qrp,"Catamarca, Argentina"
9,10,-60,33,5.2,usp0000qrq,"Gulf of Paria, Venezuela"
9,60,160,48,5.1,usp0000qrt,"near the east coast of the Kamchatka Peninsula, Russia"
9,50,160,231,5.6,usp0000qru,northwest of the Kuril Islands
9,-30,-180,33,5,usp0000qrx,south of the Kermadec Islands
9,-40,-180,33,5.2,usp0000qrz,east of the North Island of New Zealand
9,-10,130,33,5.3,usp0000qs3,Banda Sea
9,-20,170,25,5.1,usp0000qsa,Vanuatu
9,-10,120,33,6,usp0000qse,"south of Sumbawa, Indonesia"
9,-30,-70,132,5.1,usp0000qsg,"San Luis, Argentina"
9,-10,130,309,5.5,usp0000qsj,Banda Sea
9,-10,130,155,5.3,usp0000qss,"Kepulauan Barat Daya, Indonesia"
9,-60,-30,33,5.2,usp0000qsx,South Sandwich Islands region
9,-60,-30,33,5.1,usp0000qt2,South Sandwich Islands region
9,-20,-180,606,5.4,usp0000qt3,Fiji region
9,-10,120,33,5.6,usp0000qt4,"south of Sumbawa, Indonesia"
9,0,130,117,5,usp0000qt6,Molucca Sea
9,-60,150,33,5.7,usp0000qta,west of Macquarie Island
9,-60,170,33,5,usp0000qtn,Balleny Islands region
9,-20,-170,33,5,usp0000qtv,Tonga
9,-20,-170,33,5.6,usp0000qua,Tonga
9,-10,120,33,5.5,usp0000qud,"south of Sumbawa, Indonesia"
9,-10,120,33,5.4,usp0000qug,"south of Sumbawa, Indonesia"
9,-20,-170,33,5.3,usp0000qun,Tonga region
9,-10,120,33,5.3,usp0000qup,"south of Sumbawa, Indonesia"
9,0,140,33,5.3,usp0000quq,"Biak region, Indonesia"
9,-10,160,33,5.2,usp0000qus,Solomon Islands
9,50,50,0,5.1,usp0000qut,Russia-Kazakhstan border region
9,10,-90,66,5.2,usp0000quu,Nicaragua
9,40,-110,5,5,usp0000quv,Utah
9,-20,-170,33,5,usp0000quw,Tonga
9,-10,120,33,5.3,usp0000qv2,"south of Sumba, Indonesia"
9,40,70,19,5,usp0000qv3,Tajikistan
9,-20,-170,33,5.5,usp0000qv4,Samoa Islands region
10,-10,120,33,5.6,usp0000qv9,"south of Sumbawa, Indonesia"
10,-10,120,24,5.2,usp0000qvb,"south of Sumbawa, Indonesia"
10,-30,-180,33,5.4,usp0000qvc,"Kermadec Islands, New Zealand"
10,-10,120,19,5.4,usp0000qve,"south of Sumbawa, Indonesia"
10,-60,-30,33,5.2,usp0000qvg,South Sandwich Islands region
10,-40,170,180,5.4,usp0000qvk,"Cook Strait, New Zealand"
10,10,120,33,5.6,usp0000qvs,"Panay, Philippines"
10,0,150,89,5.3,usp0000qvu,"New Ireland region, Papua New Guinea"
10,-10,-80,46,5.3,usp0000qvv,near the coast of northern Peru
10,10,130,111,5.1,usp0000qvw,"Mindanao, Philippines"
10,10,-50,33,5.1,usp0000qvy,North Atlantic Ocean
10,-20,170,33,5.4,usp0000qvz,"Loyalty Islands, New Caledonia"
10,0,150,12,5.1,usp0000qw0,"New Ireland region, Papua New Guinea"
10,-20,170,11,5.1,usp0000qw3,"Loyalty Islands, New Caledonia"
10,-10,130,63,5.3,usp0000qw8,East Timor region
10,0,100,13,5.5,usp0000qwa,"Nias region, Indonesia"
10,10,-60,21,5.1,usp0000qwf,"Gulf of Paria, Venezuela"
10,40,140,66,5.4,usp0000qwh,"eastern Honshu, Japan"
10,-10,150,25,5.1,usp0000qwn,"eastern New Guinea region, Papua New Guinea"
10,-10,150,10,5.3,usp0000qwp,"eastern New Guinea region, Papua New Guinea"
10,50,160,95,5.2,usp0000qws,"Kamchatka Peninsula, Russia"
10,-30,-70,52,5.4,usp0000qwx,"Atacama, Chile"
10,40,30,33,5.8,usp0000qwy,central Turkey
10,-30,-180,56,5.7,usp0000qx0,Kermadec Islands region
10,-20,-180,573,5.6,usp0000qx3,Fiji region
