date,latitude,longitude
20201204,-10,116
20200107,1,99
20210218,-16,-173
20200912,-2,29
20200101,24,-109
20200414,24,-109
20201004,1,-85
20200115,24,-109
20200421,-17,177
20201213,1,-85
20200618,-18,-174
20200727,-2,29
20201120,-56,-26
20200820,-14,-14
20210215,-7,152
20201012,52,-170
20210208,-27,-176
20200316,5,-83
20200518,-27,-176
20201004,13,121
20200315,-10,165
20200623,52,-169
20200219,-14,-14
20200709,-9,158
20200630,-9,158
20200601,-9,158
20200405,-20,-175
20201118,-29,-71
20200105,-6,152
20201227,-9,158
20200916,37,71
20200902,-27,-176
20200610,42,88
20200717,-27,-176
20200221,-7,129
20201225,-19,-176
20200414,-9,158
20200724,-32,-72
20200125,-9,158
20201018,-17,-177
20200504,14,-91
20200809,37,141
20201127,-33,-178
20200822,-4,153
20200331,-37,78
20200927,24,122
20210119,-37,78
20200523,-26,-177
20200312,43,143
20200109,-5,140
20200916,-26,-178
20201016,-27,-176
20201101,-7,131
20210205,21,-46
20200101,21,-46
20201206,-27,-176
20210214,52,-175
20200403,-4,102
20210218,-11,164
20200701,-27,-176
20200817,-62,-160
20200114,-6,154
20200722,27,144
20200515,22,147
20201027,14,52
20200506,31,131
20200524,-8,123
20210206,36,31
20200930,-7,129
20200716,-56,-26
20200310,-10,29
20210115,-8,150
20200212,0,127
20200716,-22,-178
20200511,22,143
20201025,15,147
20200531,-30,-71
20210130,13,-90
20200307,28,86
20201004,-31,-179
20200518,56,164
20200812,32,132
20201025,5,93
20200815,27,-44
20210220,-57,-26
20200825,-20,-176
20200803,27,-44
20200627,45,147
20201017,23,143
20200606,36,141
20210212,52,157
20200824,19,146
20200831,-11,116
20200528,30,130
20200920,-31,-178
20200303,3,128
20201123,15,-93
20200212,-19,168
20201030,31,142
20210121,24,122
20200420,-20,-69
20210129,-19,168
20200521,-30,179
20200208,-63,-159
20200108,-56,-124
20200723,31,142
20201023,4,125
20200911,14,54
20201130,14,54
20200611,-15,-175
20200717,-37,-73
20200902,2,127
20200918,37,143
20200820,-8,107
20200301,29,131
20200531,52,-175
20200816,41,48
20201214,51,-178
20201216,-26,-65
20201203,-38,-74
20200116,-37,78
20200308,49,156
20201008,51,-174
20200904,51,-174
20210109,51,-174
20200128,52,-174
20201211,17,147
20200512,-25,180
20201209,31,142
20200701,-24,179
20200418,-33,-178
20201015,-33,-178
20200327,-33,-178
20200504,-33,-178
20200608,-10,160
20200105,-33,-178
20210224,14,-94
20200830,-33,-179
20200217,-33,-178
20201102,-33,-178
20201211,-50,-116
20201227,-50,-116
20200413,2,96
20200731,-60,-26
20200320,36,70
20201231,45,150
20200508,-56,-28
20200413,52,-170
20201002,-6,147
20201121,15,-94
20200116,-6,147
20200825,36,140
20201201,-33,-178
20200808,-6,147
20201219,-32,-68
20201129,42,143
20200514,0,124
20200318,-25,-177
20200830,-6,147
20201009,-1,122
20201020,-33,-178
20201113,25,-110
20201020,25,-110
20201104,0,123
20200201,-29,-177
20200428,25,-110
20200128,25,-110
20200321,-33,-178
20200817,-17,176
20200326,-15,-173
20201205,-20,-71
20210115,24,122
20201003,-33,-109
20201122,-32,-72
20200722,-32,-72
20210123,-31,-71
20200701,-6,152
20200901,2,126
20200818,-31,-72
20201227,-32,-72
20200802,-32,-72
20200101,-31,-72
20200429,-31,-72
20210225,-30,-72
20200418,-30,-72
20200509,-31,-71
20201016,-32,-72
20200222,-6,151
20200110,-6,152
20210208,24,122
20200905,-6,152
20210204,-31,-72
20201216,-31,-72
20200901,-32,-72
20200412,-30,-71
20201023,-32,-71
20200712,-31,-72
20200311,-32,-72
20201124,-31,-72
20200717,-32,-73
20200222,-32,-72
20200702,-32,-72
20201110,-32,-72
20200121,-32,-72
20200225,-31,-72
20200531,-31,-72
20210216,-32,-72
20210119,-31,-72
20200115,-32,-72
20200701,-31,-71
20200815,-32,-72
20200102,-30,-72
20200924,-32,-72
20200517,-31,-72
20201120,-31,-72
20200206,-33,-72
20210128,-32,-72
20200414,-31,-72
20201128,-31,-72
20200826,-31,-72
20200205,-31,-72
20200625,-31,-71
20200511,-31,-72
20200623,-32,-72
20210124,-31,-71
20200627,53,160
20200803,-30,-72
20200411,-32,-72
20200921,-31,-71
20201001,-31,-72
20201114,-31,-72
20200401,-30,-72
20200222,-32,-72
20201216,-31,-72
20200219,-19,-69
20200131,-32,-72
20200725,-32,-72
20201209,-31,-72
20200813,-31,-72
20200718,-31,-72
20200708,-31,-72
20200202,15,-46
20201111,-32,-72
20210203,-32,-72
20200201,-31,-72
20200607,4,127
20210227,-31,-72
20200819,-32,-72
20200307,-6,152
20200107,-30,-72
20200908,-6,151
20210104,-22,170
20200731,-30,-72
20201227,-30,-73
20201110,-31,-71
20201018,-30,-72
20200604,-31,-72
20200312,-32,-72
20201113,-57,148
20200101,-32,-71
20201118,-31,-72
20200331,-32,-72
20200628,-19,-173
20200819,-6,151
20200113,-31,-72
20201116,-32,-72
20201220,-3,139
20200612,-31,-71
20201121,13,51
20200112,-16,168
20201124,-29,74
20200909,-38,176
20201026,-32,-72
20200818,-6,104
20200227,-1,131
20200621,51,-130
20200906,-31,-71
20201210,-10,161
20200609,-36,-101
20200221,-57,-142
20201024,17,146
20210129,1,123
20200307,5,124
20200419,-57,-142
20200112,42,142
20210103,-6,152
20201126,-6,68
20200807,-21,169
20200609,-31,-71
20200522,-31,-72
20200509,-56,-125
20200324,20,-46
20200117,20,-46
20210103,-7,130
20200610,-32,-72
20200727,20,-45
20200930,20,-45
20201107,20,-46
20201104,-24,-67
20200313,20,-46
20200517,-5,152
20201106,-3,140
20200706,18,-102
20200429,-3,146
20200121,2,129
20200830,40,144
20200329,-7,154
20201114,18,-101
20201023,-56,-28
20200613,-6,104
20200411,-16,-174
20200712,-6,104
20210205,1,125
20200223,-26,71
20210131,-33,-178
20210108,12,-44
20200725,-30,-72
20200507,-37,-74
20200418,-30,-72
20201129,-16,-72
20200306,-31,-72
20200417,-30,-72
20201118,-35,180
20200213,-30,-72
20201219,52,-179
20200708,36,30
20200318,12,-89
20200927,-30,-178
20201106,-4,-104
20200521,52,-168
20200130,52,-168
20200828,41,37
20200426,-32,-72
20200223,-32,-178
20200902,-57,-25
20200513,0,124
20200326,-19,170
20200327,-8,107
20201120,-61,-21
20200720,-54,-136
20201222,47,152
20200314,-31,-72
20201213,12,58
20200811,34,98
20200307,-31,-72
20201019,8,-77
20200614,-41,176
20200810,49,156
20200910,49,156
20200628,8,-73
20210201,2,128
20200427,-3,-79
20201126,56,159
20200715,-5,153
20200813,-43,-82
20200409,-25,-64
20210206,-20,169
20200524,-56,-28
20200115,-16,-173
20200911,-16,-173
20200401,3,126
20200704,-16,-173
20200822,25,122
20200214,14,121
20210120,-8,102
20200127,27,140
20201226,-15,167
20201111,-57,-66
20200220,-31,-71
20200723,13,144
20201209,37,141
20210206,-28,74
20200306,18,147
20200704,51,-130
20200629,-28,74
20201125,-60,-45
20200401,-54,6
20200904,-46,37
20200129,-2,138
20210225,-54,-4
20200614,30,70
20200603,-31,-71
20200216,-30,-179
20201201,-29,-178
20200115,18,-102
20200227,-25,179
20200316,-18,-69
20201017,37,70
20200330,36,71
20200910,-18,-178
20200515,-1,97
20200814,-17,67
20210107,27,66
20200219,-16,67
20201012,-11,166
20200920,52,179
20201230,-61,-51
20200710,25,100
20200602,-6,130
20200825,12,126
20200629,-61,-51
20200128,-9,124
20200503,42,142
20200301,23,122
20210111,-39,176
20200820,-23,-68
20200501,-7,130
20200702,52,-173
20201212,52,-173
20201219,12,-89
20200505,52,-173
20201208,32,70
20200412,-18,-178
20200801,52,-173
20200728,13,146
20200206,-8,125
20200727,-4,150
20210226,-3,150
20201201,-8,125
20200507,-8,125
20200203,-4,150
20200221,-8,125
20200903,43,146
20200412,1,98
20201113,-7,105
20200729,56,162
20200403,-8,125
20200521,39,143
20200129,-4,151
20210103,52,-169
20200423,-6,148
20200203,-20,-174
20210131,17,-96
20200507,-30,-72
20200110,36,140
20200916,-18,-174
20200615,-3,137
20201121,-31,-71
20200317,-29,-72
20200421,2,127
20200326,-31,-71
20200710,8,-71
20200925,16,120
20201206,-10,111
20200410,52,-173
20200224,7,95
20200214,-56,-27
20200625,48,155
20200207,7,94
20200915,7,95
20200122,1,99
20210131,52,-173
20200307,-17,-69
20200828,7,95
20200108,7,95
20210115,7,95
20200824,7,94
20200304,51,-173
20210125,18,147
20210206,6,95
20210122,-24,-69
20200116,52,-173
20200105,7,95
20200608,-7,151
20200218,-22,-69
20200423,48,149
20200326,6,148
20200923,-9,110
20210210,-30,-72
20200614,-29,-72
20201231,2,127
20200329,-7,129
20210203,-9,-109
20200222,10,-86
20200207,-30,-72
20201027,-30,-72
20200119,-30,-72
20201010,22,145
20200907,52,-175
20200407,-9,-76
20200227,31,129
20200720,17,147
20200417,-30,-64
20210219,17,147
20200823,7,-34
20200402,7,95
20200120,38,144
20210213,31,129
20200728,31,129
20200513,-25,-176
20200409,-26,68
20200318,-25,-176
20201008,48,154
20200930,52,174
20200912,18,-82
20200531,39,21
20200811,40,73
20201022,2,126
20200523,39,21
20200701,-9,158
20200131,-9,159
20200925,-5,104
20200810,39,21
20200421,-6,130
20200317,-6,104
20210302,31,129
20201030,28,86
20201127,-25,-176
20200907,-8,-14
20210121,-33,-177
20200406,26,143
20200304,-12,166
20201103,1,127
20200922,26,143
20201031,-7,130
20201015,-31,-72
20200726,-18,-173
20200613,38,100
20201211,36,71
20210204,9,-71
20200525,-54,140
20200802,17,-96
20200910,17,-99
20210227,-53,22
20200901,19,145
20200101,-25,-176
20201003,-32,-72
20200827,0,-18
20201222,-10,-71
20200118,-11,-71
20210203,32,50
20201024,31,140
20200414,1,126
20200222,4,126
20200412,-9,-71
20201224,-5,145
20200429,-18,180
20201006,3,97
20200821,-25,-71
20201213,13,-89
20200528,35,74
20201022,-9,-71
20200406,4,127
20201006,-30,-72
20200727,4,127
20210103,10,-86
20210122,-7,106
20200725,15,60
20200612,43,146
20200713,-23,-65
20210105,-24,-65
20200907,-9,68
20200116,-24,-67
20200102,-7,156
20200707,41,73
20201115,-16,-71
20201004,1,128
20201123,-15,-177
20200507,-6,155
20210104,39,40
20201025,-6,150
20210224,-34,-109
20200309,23,121
20200508,-34,-109
20200527,-35,-109
20210116,21,146
20200628,-48,85
20200812,-54,-2
20210207,44,85
20200209,-24,-65
20200831,-18,-179
20200613,-11,164
20200304,-7,155
20200117,-48,-10
20210207,-18,-174
20200908,-31,-71
20200707,38,73
20201016,38,73
20201126,42,75
20201224,39,73
20200103,14,-91
20200314,39,73
20201203,-30,-178
20200811,-31,-72
20200321,1,128
20210206,-4,130
20200623,-17,175
20200530,-4,130
20200512,-4,130
20200928,-38,51
20200331,-4,130
20200303,-4,130
20200615,-4,130
20201202,-4,129
20200811,-4,130
20200927,38,73
20200305,-15,-178
20200723,-5,129
20200718,-17,175
20200815,-36,-73
20210127,-59,-24
20200531,-4,130
20200825,-5,103
20210225,-48,85
20210209,-41,-90
20200503,47,153
20210105,3,127
20210218,55,112
20201125,-7,130
20200710,-4,130
20200206,-4,130
20200310,53,-168
20200702,-5,153
20200905,-16,167
20200808,-56,-26
20200331,-56,-26
20200531,26,142
20200927,-20,-175
20200111,18,121
20201228,48,147
20200827,16,-94
20200504,-17,-179
20200407,-1,-16
20200220,29,82
20201106,-8,107
20200728,-18,169
20200115,-31,-71
20200718,2,-84
20200117,4,118
20200519,-28,-176
20200212,-6,155
20200316,13,124
20200901,-18,-175
20200507,-4,152
20200909,-28,-176
20200506,-54,-1
20200721,49,156
20200628,-21,168
20200727,45,-28
20200224,-17,-174
20201223,-7,155
20200721,-7,129
20200113,-4,151
20200428,-56,-123
20200317,36,71
20200418,-41,-86
20200526,-15,168
20200104,36,27
20201007,-32,-72
20200111,10,126
20200512,-42,85
20200515,-37,-100
20210302,-33,-109
20201122,-5,153
20200626,-4,128
20200630,-1,-20
20200511,15,-61
20200410,-6,155
20200616,7,-77
20200602,-34,-109
20201130,14,-91
20201228,-22,-174
20200925,-30,-178
20210122,11,-87
20200625,52,-173
20201001,-7,68
20201126,-51,139
20200512,-51,139
20201225,-29,-177
20201106,-21,-179
20201221,-29,-177
20210207,37,71
20200509,45,130
20200113,25,94
20201107,19,121
20210222,10,126
20200531,-54,-136
20201027,31,133
20200223,22,144
20200820,-54,-136
20201126,31,133
20200812,-6,131
20201117,15,-95
20201004,10,126
20201022,-54,-137
20200508,41,129
20201123,15,-95
20210101,-1,-16
20200912,49,155
20200420,-42,-74
20201125,52,-175
20200906,-29,-112
20200129,-31,-14
20200328,-9,118
20200923,19,-107
20200917,37,71
20201020,-31,-72
20201206,28,130
20200930,-31,-72
20200218,40,34
20200316,-58,-148
20200916,-12,166
20200708,-58,-148
20200915,-23,179
20201203,4,127
20200102,4,127
20200421,44,141
20200717,37,71
20210117,37,71
20200105,4,127
20200119,-59,-26
20201215,-31,58
20200910,-31,58
20200610,42,84
20200713,39,73
20200820,0,92
20210209,-15,-175
20200713,-21,-174
20200120,33,92
20201220,-15,-175
20200226,12,126
20201024,42,143
20200301,-16,-177
20200707,10,126
20200312,-53,160
20200910,42,143
20210128,-16,-177
20201215,-20,-63
20210302,-9,123
20200422,-16,-174
20201011,-62,156
20200220,-4,127
20200725,-4,127
20200521,0,99
20200908,-10,124
20200430,-8,156
20200422,9,-84
20200922,-38,78
20200722,-26,-71
20210214,-21,-69
20200430,-5,130
20201118,20,-76
20200714,17,-85
20200415,-31,-179
20200712,-21,176
20200907,-21,176
20200522,0,130
20200120,23,121
20200905,2,97
20200114,-23,171
20200128,1,127
20201120,23,121
20201109,-7,155
20201009,38,102
20200518,-56,-139
20200809,43,146
20201221,-16,-74
20200414,38,102
20210207,-56,-139
20200620,38,102
20200103,-31,58
20201226,-22,-175
20201122,-31,-179
20210217,19,-107
20200211,4,127
20201014,19,-107
20210228,2,127
20200523,36,-4
20200509,-14,172
20200821,28,55
20201011,28,55
20210219,-15,180
20201126,-24,-116
20200614,-14,172
20200217,37,71
20210120,-22,-114
20210125,-15,167
20200609,-22,-114
20200824,60,-153
20200229,-23,171
20210206,36,-4
20200621,-20,-173
20200712,3,128
20201116,36,-4
20200102,36,-4
20201112,3,128
20200925,36,-4
20200527,36,-4
20200926,8,135
20201001,-20,-173
20201231,35,-4
20201117,-20,-178
20200713,-5,153
20200508,-5,153
20200629,-5,153
20210302,-5,153
20200128,-5,153
20200324,-5,153
20210207,-10,119
20200126,-9,158
20210120,37,70
20200629,-5,153
20200916,8,138
20200218,-21,-174
20200217,1,-28
20200124,1,-28
20201113,-56,-144
20210106,-11,166
20200421,-59,-26
20200421,19,121
20200217,-30,-72
20201005,1,126
20210224,41,-127
20201021,-3,147
20200925,-7,155
20200820,-3,147
20200320,6,146
20200802,49,153
20200730,41,-127
20200426,54,159
20201107,-3,147
20200313,-7,155
20200630,-63,169
20210123,-3,147
20200418,-63,169
20200115,-3,147
20200209,-8,-74
20201016,-31,-180
20200830,-31,-180
20201203,17,-86
20200511,26,123
20210222,26,123
20200208,40,143
20201227,40,143
20200607,-10,124
20200620,47,154
20210219,-30,-178
20210118,14,93
20200912,-6,147
20210116,2,126
20200906,14,122
20200731,-31,-178
20210219,-30,-178
20200322,-30,-178
20200603,-2,28
20200818,48,152
20200321,-31,-72
20200225,-31,-72
20200405,-5,142
20200601,-4,154
20200715,23,121
20200916,28,85
20210220,14,122
20200105,-17,175
20200528,-54,-133
20200521,-15,-173
20201201,-17,175
20201007,-9,159
20200908,14,145
20210227,-15,-173
20200210,-15,-173
20201004,-7,155
20210113,-19,-172
20200301,28,-44
20201105,-7,155
20210204,28,-44
20200510,28,-44
20201217,28,-44
20201117,-42,173
20210223,-58,-26
20201205,11,-87
20200212,2,67
20200726,51,180
20210101,28,-44
20200530,-20,-173
20200418,-31,-72
20200428,-10,162
20200707,-20,-175
20200124,-20,-175
20210118,-31,-72
20210101,-31,-72
20200226,-26,-14
20210102,-11,163
20200618,-11,163
20201221,-11,164
20200904,-10,119
20200922,36,-99
20200706,56,112
20200925,-9,109
20200306,-17,-71
20200605,-43,173
20201026,-43,173
20201205,30,139
20200504,-17,-172
20200418,38,22
20200416,-49,164
20200330,-21,-175
20200312,-49,164
20201215,-16,-74
20200810,-5,153
20200203,-56,-125
20200207,-16,-74
20201222,1,129
20200403,-30,-178
20201111,17,60
20200909,-56,-28
20200301,-56,-28
20200127,37,142
20201006,14,-89
20210125,-56,-123
20200815,-22,-179
20200526,-7,128
20200205,5,-33
20200701,-22,179
20200527,-4,141
20201014,-22,-179
20200405,-3,129
20200830,-16,-72
20210203,4,-33
20200911,-22,-179
20200609,28,85
20200804,25,142
20200314,5,-33
20200704,25,142
20200713,36,71
20201108,5,-33
20200127,-30,-72
20210128,36,-4
20201005,-30,-72
20200202,32,95
20210112,-63,145
20200615,1,127
20201027,-9,112
20200426,-8,129
20200218,-47,33
20201126,-23,-69
20200124,-16,168
20200615,-62,155
20210117,-9,124
20200301,-18,-178
20210205,-52,140
20200105,5,-33
20210220,5,125
20210226,-19,-175
20201027,24,123
20201016,13,-89
20200806,-33,-178
20200903,-19,-71
20201207,-5,94
20200506,-9,113
20201128,-31,59
20200608,-5,94
20200824,-5,94
20210227,-16,-74
20200913,35,-4
20200430,-3,149
20210120,-3,149
20200204,32,131
20201008,-56,-27
20201204,4,126
20200429,-9,125
20200121,-10,125
20200720,-4,94
20200427,-21,-179
20200228,-33,-178
20200807,15,-94
20200104,-20,-173
20200613,42,144
20201209,29,143
20200429,56,-162
20210223,-1,-80
20200909,2,128
20200409,61,166
20200126,-15,-173
20201204,7,-73
20200316,-55,-40
20201129,12,145
20200707,-19,-70
20200221,-19,169
20201228,-58,-66
20200306,43,149
20200802,-56,-27
20200723,36,-4
20210222,-15,-173
20200424,-30,-72
20200603,52,-174
20201018,-8,126
20200730,18,120
20200410,51,-174
20200808,51,-174
20201231,1,126
20200807,52,-174
20201215,-53,19
20200602,-16,-173
20201219,-56,-27
20201210,30,129
20200701,12,142
20200427,36,-4
20200430,12,142
20201011,-56,-27
20200306,5,125
20200414,5,125
20200102,-56,147
20200416,-59,-24
20200827,-31,-72
20200810,50,-130
20201202,-13,167
20200825,29,143
20200811,-22,171
20201220,-5,153
20200331,38,72
20210214,-56,-27
20210225,-10,161
20201116,52,-174
20200406,18,-61
20201125,-6,129
20210212,52,-174
20201007,12,-89
20210218,51,-174
20200307,54,163
20200503,28,66
20200229,2,125
20210106,-60,-26
20200830,-15,167
20210216,-6,131
20210122,-1,127
20210114,54,163
20200215,-15,-174
20200611,-3,68
20200930,52,-169
20200119,15,-95
20200511,30,-114
20210105,30,-114
20200416,-5,141
20200405,52,-169
20200612,-4,151
20201228,-56,-28
20201030,78,20
20210212,7,60
20201015,38,20
20200219,2,126
20200528,-33,180
20210113,-3,102
20200728,-15,67
20201012,-6,155
20200602,-15,67
20210119,-4,129
20201005,3,96
20201130,12,144
20210117,-3,145
20200825,12,144
20210214,33,136
20201222,-56,-27
20200401,-16,166
20201225,57,-158
20200908,34,26
20201013,-14,167
20200424,-14,167
20200824,-14,167
20200301,-31,-72
20200625,-14,167
20201221,-14,167
20200929,-10,163
20201126,0,127
20200723,20,122
20200507,39,67
20200812,26,91
20210214,-4,153
20200604,4,127
20200614,-31,-72
20200316,-14,167
20201231,-14,167
20200620,-14,167
20201127,-8,107
20200922,-14,167
20201206,-6,130
20210102,4,127
20200715,-14,167
20210102,11,-63
20200403,-58,-140
20200127,-60,-30
20200721,17,147
20200410,-18,167
20201219,-27,-176
20201027,-27,-176
20200422,-9,159
20200721,51,180
20200730,-41,-91
20200304,-4,102
20200412,16,-96
20200914,36,71
20200313,-63,145
20210224,7,-77
20201004,52,177
20200927,-14,167
20201105,-14,167
20200325,-51,29
20200831,11,141
20201209,11,141
20201203,-11,41
20201101,-55,146
20201117,-54,141
20200921,50,-29
20200806,-5,153
20200922,-4,-104
20200601,11,141
20200425,23,95
20200902,-21,-66
20200914,8,122
20201024,2,126
20200927,-14,167
20210301,-34,-70
20200505,-15,166
20200805,51,-174
20201022,-7,128
20201106,54,161
20200106,33,131
20200430,33,131
20200321,-1,-12
20200324,33,131
20200124,-14,167
20201008,33,131
20200601,33,131
20200626,33,131
20200310,33,131
20200508,33,131
20201231,33,132
20200417,33,131
20200425,4,127
20201003,2,127
20200720,33,131
20200118,13,-92
20200304,-15,167
20200809,33,131
20210214,33,131
20210220,-14,167
20200117,-15,167
20200823,35,26
20200328,33,131
20210115,-26,-70
20200330,0,98
20210115,10,-104
20200601,-30,-112
20200320,0,-80
20200510,33,131
20200407,0,-81
20200709,0,-80
20200103,-58,-25
20200916,-23,-174
20200530,0,-80
20201230,-19,169
20200511,33,131
20200612,-32,-71
20200516,10,94
20200415,-14,166
20210301,27,130
20210216,33,131
20201231,1,-80
20200515,-56,-27
20200927,-56,-27
20200617,8,127
20200721,-19,-177
20200508,38,142
20200831,13,-56
20200909,-15,166
20200622,1,-80
20201206,1,-80
20210128,-5,153
20200524,-4,143
20200215,-15,166
20201203,0,-81
20200128,0,-81
20200829,2,127
20201110,-5,94
20201128,-7,130
20200610,-10,165
20200908,0,-81
20210112,-29,-112
20200514,-17,-172
20200330,1,-80
20200505,-7,103
20200117,37,71
20200807,-59,-27
20200619,-18,-173
20210130,-56,-27
20200821,14,-93
20201018,-18,-178
20201229,21,121
20201129,-59,-27
