month,latitude,longitude,depth,mag,mag_avg
7,-30,-110,10,5.5,1
7,0,130,50,5.7,1
7,-30,-110,10,5.2,0
7,40,140,40,5.3,0
7,30,140,440,5.6,1
7,-20,-70,30,5.8,1
7,-20,-70,50,8,1
7,-20,-70,30,5.4,1
7,-20,-70,10,6.2,1
7,-20,-70,30,5.9,1
7,-20,-70,30,6,1
7,-20,-70,30,5.3,0
7,-20,-70,30,5,0
7,-20,-70,30,5.1,0
7,-20,-70,30,5.6,1
7,-20,-70,30,5,0
7,-20,-70,10,5.8,1
7,-20,-70,30,5.2,0
7,-30,-70,30,5.3,0
7,0,130,20,5.3,0
7,30,130,50,5.5,1
7,-20,170,140,5.2,0
7,-20,-70,30,5,0
7,20,-50,10,5.3,0
7,-10,-80,60,5.7,1
7,-10,140,130,5,0
8,-30,-70,30,5,0
8,-30,-70,30,5.2,0
8,50,150,40,5.3,0
8,-20,-70,30,5.3,0
8,-20,-70,30,6,1
8,-30,-180,100,5.4,1
8,-20,-70,30,5.8,1
8,-20,-70,30,5.1,0
8,-20,-70,30,5.8,1
8,-20,-70,20,6.4,1
8,80,0,10,5.3,0
8,-30,-180,150,5,0
8,-30,-70,100,5.8,1
8,-20,-70,30,5.7,1
8,-20,-70,30,5.3,0
8,-30,-180,30,5.3,0
8,50,150,530,5.6,1
8,-20,-10,10,5.6,1
8,-20,180,30,5.7,1
8,40,150,70,5.5,1
8,40,150,70,5,0
8,0,140,10,6.2,1
8,-60,-150,10,5.7,1
8,-20,170,10,5.5,1
8,10,130,30,5.3,0
8,10,130,30,5.3,0
8,-20,-70,40,5.5,1
8,-20,-70,30,5.3,0
8,-20,40,10,5.3,0
8,-20,-70,30,5.2,0
8,-20,-180,20,5.4,1
8,-20,170,20,5.5,1
8,0,-80,10,5.1,0
8,-20,170,120,5.1,0
8,-20,-70,210,5.4,1
8,40,150,30,5.3,0
8,-20,-180,30,5.2,0
8,0,150,30,5.5,1
8,0,140,30,5.5,1
8,-60,-30,30,5.2,0
8,-10,150,130,6.7,1
8,-30,-110,10,5.5,1
8,-10,150,30,7.2,1
8,-20,180,540,5.7,1
8,-10,150,30,5.1,0
8,-30,-110,10,5.6,1
8,-10,150,30,7.7,1
8,-20,170,130,5.9,1
8,-10,150,30,5.6,1
8,-30,180,460,5.7,1
8,-10,150,30,5.9,1
8,30,130,20,5.7,1
8,-10,150,80,5.8,1
8,-10,150,20,6.6,1
8,-10,150,30,5.6,1
8,-20,170,150,5.2,0
8,-10,130,190,5.4,1
8,50,180,30,5.5,1
8,-10,150,40,5.4,1
8,-10,150,30,5.6,1
8,40,90,0,6,1
8,-10,150,10,6.4,1
8,-10,150,20,6.4,1
8,50,150,30,5.1,0
8,-20,170,70,6.1,1
8,-10,160,40,5,0
8,-10,-70,30,5.1,0
8,-30,-70,10,5.1,0
8,-10,150,30,5,0
8,-10,160,30,5.7,1
8,40,-120,0,5.36,0
8,-10,150,20,5.8,1
8,40,70,230,5.6,1
8,10,60,10,5.4,1
8,-60,-30,40,6.2,1
8,50,-160,30,5.4,1
8,-60,-30,30,5.6,1
8,10,150,70,5.3,0
8,20,150,580,5.3,0
8,-10,160,30,5.4,1
8,10,-80,120,6.6,1
8,-10,150,90,5.9,1
8,-10,150,30,5.4,1
8,-10,150,30,5.5,1
8,-10,150,30,5,0
8,-10,150,40,5.6,1
8,-30,-180,20,5.5,1
8,-10,150,140,5.1,0
8,40,30,170,5.1,0
8,20,150,570,5.2,0
8,10,-80,30,5.1,0
8,20,150,590,7.1,1
8,-60,-140,10,6.3,1
8,20,150,590,6.2,1
8,20,150,610,6.1,1
8,20,150,600,5.8,1
8,20,150,590,6.2,1
8,-20,-180,540,5.5,1
8,20,150,600,5.4,1
8,-20,-180,220,6,1
8,-10,150,20,6,1
8,-10,130,80,5.1,0
8,30,-40,10,5.1,0
8,30,130,10,5.3,0
8,10,130,40,5.7,1
8,-10,150,40,5.4,1
8,0,120,30,5.3,0
8,-10,120,30,5.7,1
8,-50,30,10,5.2,0
8,0,130,330,5.3,0
8,30,-110,10,6.6,1
8,-50,100,10,6.4,1
8,-20,-180,190,5,0
8,-20,-170,20,6.1,1
8,-10,70,10,5.4,1
8,0,130,50,5.3,0
8,-60,-30,30,5.2,0
8,-10,150,50,5.3,0
8,-10,160,50,5.3,0
8,-20,-170,10,5.8,1
8,-10,150,200,5.2,0
8,-20,-170,30,5.6,1
8,70,-150,30,5.2,0
8,-20,170,20,6.4,1
9,0,120,140,5.9,1
9,-10,-80,110,5.2,0
9,-20,-180,30,5.2,0
9,0,-100,10,5.4,1
9,-20,170,120,5.1,0
9,40,150,50,5.1,0
9,-30,-10,10,5.3,0
9,-20,-170,30,5.6,1
9,-20,170,30,5.1,0
9,20,-90,10,6,1
9,40,140,30,5.2,0
9,50,160,70,5.1,0
9,-20,170,90,5.3,0
9,20,-90,20,5.3,0
9,-60,-120,10,5.9,1
9,-10,70,10,5.6,1
9,-20,170,30,5.3,0
9,-60,-120,10,6.3,1
9,0,140,30,5,0
9,20,-90,30,5,0
9,-20,-70,80,5.9,1
9,50,160,40,5.4,1
9,0,130,60,5.4,1
9,20,-90,30,5.4,1
9,50,160,30,5.4,1
9,-40,80,10,5,0
9,0,-100,10,5.6,1
9,-10,170,200,5,0
9,-20,-180,600,5.6,1
9,-20,-180,30,5.4,1
9,0,120,30,5.1,0
9,10,130,30,5,0
9,-20,-180,530,5.9,1
9,20,-100,20,7.4,1
9,40,140,110,5.2,0
9,50,180,30,5.2,0
9,-50,-120,10,5.4,1
9,-30,-180,130,5.2,0
9,-10,160,150,6.1,1
9,0,-100,10,5.6,1
9,20,-100,30,5.1,0
9,-20,70,10,5,0
9,-20,170,30,5,0
9,-20,70,10,6,1
9,-40,-70,10,5.6,1
9,-20,-180,620,5.6,1
9,-10,120,30,5.7,1
9,-10,130,180,6,1
9,-40,170,220,5.8,1
9,40,140,60,5.3,0
9,-20,-70,110,5.6,1
9,10,-90,60,5.3,0
9,40,120,20,5.1,0
9,-20,-170,30,5.1,0
9,-20,170,40,5.2,0
9,40,-120,0,5.75,1
9,-10,160,40,5.6,1
9,50,-180,30,5.1,0
9,-10,150,50,6.2,1
9,40,10,10,5.4,1
9,-10,150,60,5.2,0
9,10,-90,50,5.5,1
9,-10,150,30,5,0
9,0,20,10,5.4,1
9,-10,150,30,6,1
9,-10,160,40,5.2,0
9,-10,-80,60,6.5,1
9,-10,100,50,6,1
9,-20,-130,10,5.6,1
9,50,170,30,5,0
9,0,100,40,5.1,0
9,0,20,10,5.5,1
9,-10,130,40,5.7,1
9,-20,-170,30,5.7,1
9,-30,-180,160,5.4,1
9,-10,170,190,5.8,1
9,50,150,140,5.2,0
9,40,140,30,5.9,1
9,0,150,60,5,0
9,40,80,30,5.2,0
9,-20,-170,30,5.4,1
9,-10,150,80,5.3,0
9,-20,170,80,5.4,1
9,30,130,30,5,0
9,40,20,10,5.2,0
9,-40,-100,10,5.4,1
9,-20,-170,30,5.5,1
9,50,140,30,5.5,1
9,40,20,20,5.2,0
9,50,160,40,6,1
10,40,30,30,6.4,1
10,40,30,30,5,0
10,30,140,430,6.1,1
10,-20,-140,0,5.4,1
10,-60,-30,30,5.6,1
10,-30,-70,60,5.4,1
10,-20,-180,30,6.1,1
10,70,180,10,5.2,0
10,0,-80,30,5.6,1
10,0,-80,20,5.2,0
10,0,-80,20,7,1
10,0,-80,30,5,0
10,0,-80,30,5.1,0
10,-20,-180,30,5.3,0
10,0,-80,20,6.5,1
10,-10,150,30,5.2,0
10,20,150,410,5.3,0
10,40,90,40,5.1,0
10,-20,-170,30,5.5,1
10,-30,-70,40,5.7,1
10,0,-80,60,5.3,0
10,0,130,110,5.6,1
10,80,10,10,5.3,0
10,50,170,30,5.9,1
10,-10,150,80,5,0
10,-20,-70,110,5,0
10,0,-80,30,5.3,0
10,0,100,30,6.8,1
10,20,-100,30,5.8,1
10,0,100,30,5.3,0
10,30,140,30,5.9,1
10,-20,-180,200,6.4,1
10,70,-150,10,5.8,1
10,10,130,100,5.3,0
10,-10,130,100,5.1,0
10,30,140,40,5.1,0
10,0,-80,10,5.8,1
10,40,70,10,5.7,1
10,-10,110,70,5.2,0
10,0,-80,30,5.4,1
10,-10,160,20,5.7,1
10,20,-100,30,8,1
10,-20,170,100,6.3,1
10,-60,-140,10,5.6,1
10,20,150,30,5.2,0
10,20,-100,30,5.1,0
10,0,-80,60,5.1,0
10,-10,120,30,5.3,0
10,-40,-110,10,6,1
10,-20,-70,30,5.6,1
10,20,-100,20,6,1
10,-10,-110,10,5.4,1
10,10,140,30,5.6,1
10,-60,160,10,6.1,1
10,-30,-180,150,6.2,1
10,-10,120,30,5,0
10,-10,160,20,6.1,1
10,-10,160,10,6.1,1
10,40,50,30,5.2,0
10,-20,-70,30,5.7,1
10,-20,-70,30,5.1,0
10,20,-110,30,5,0
10,-10,130,30,5.4,1
10,30,130,30,7.1,1
10,40,70,220,6.3,1
10,30,130,30,5.2,0
10,30,130,30,5,0
10,20,-110,20,5.5,1
10,30,130,30,5.3,0
10,30,130,30,5.4,1
10,30,130,30,5.4,1
10,30,130,30,6.1,1
10,30,130,30,6.3,1
10,30,130,30,5.7,1
10,30,130,30,5.6,1
10,30,130,20,6.8,1
10,30,130,30,5.2,0
10,30,130,30,5.3,0
10,30,130,30,5,0
10,20,150,220,6.1,1
10,-10,150,30,5.5,1
10,20,-90,160,7.2,1
10,-60,150,10,5.2,0
10,0,-80,30,5,0
10,-10,100,30,5.7,1
10,10,-90,30,5.2,0
10,30,130,30,5.4,1
10,-20,-180,320,5,0
10,30,100,10,6.2,1
10,-10,170,200,5.9,1
10,50,-30,10,5.2,0
10,30,130,30,5.4,1
10,50,-170,30,5.1,0
10,-10,120,640,5.6,1
10,-20,170,50,5.5,1
10,-20,-170,30,5.4,1
10,20,150,80,5,0
10,-30,-180,90,5.2,0
10,-20,170,70,5.7,1
10,40,70,50,5,0
10,0,130,160,5.2,0
10,-40,50,10,5.2,0
10,-40,50,10,5.3,0
10,-20,-140,0,5.4,1
10,-30,-70,30,5,0
10,-10,70,10,5.2,0
10,-10,160,40,5.8,1
10,0,130,30,5.4,1
10,40,50,30,5.5,1
10,0,-80,30,5.1,0
10,0,130,70,6,1
10,-20,-180,620,6.1,1
10,0,130,50,5.8,1
10,0,130,30,5.2,0
10,0,130,40,5.2,0
10,0,130,70,5.4,1
10,-10,130,130,5.2,0
10,-10,160,30,5.1,0
10,50,-170,10,5.8,1
10,20,-100,30,5.6,1
10,-30,-70,30,5.8,1
11,40,80,20,5.3,0
11,-30,-70,20,6.7,1
11,30,130,30,5.7,1
11,-30,-70,30,5.3,0
11,-10,130,100,5.6,1
11,-10,160,10,5.8,1
11,-20,-170,30,5.2,0
11,10,130,70,5.4,1
11,-40,50,10,5.3,0
11,-10,100,40,6.3,1
11,0,130,40,5.2,0
11,0,-80,30,5.2,0
11,30,90,20,5.1,0
11,30,60,30,5.1,0
11,40,140,50,5.4,1
11,-60,-30,30,5.7,1
11,50,140,10,5,0
11,-20,-70,60,5.4,1
11,-20,170,30,5.2,0
11,10,130,80,5.2,0
11,-30,-180,30,5.8,1
11,50,-170,30,5.5,1
11,0,-80,30,5.1,0
11,0,100,30,6.9,1
11,0,120,20,6,1
11,30,130,30,5.3,0
11,-20,-170,40,5,0
11,0,150,30,5.7,1
11,-30,-180,30,5.4,1
11,20,150,40,5.2,0
11,0,150,10,5.3,0
11,40,70,30,5,0
11,0,130,30,5.1,0
11,0,130,30,5.2,0
11,0,130,30,5.1,0
11,-20,-180,30,5,0
11,0,130,30,5,0
11,0,130,30,6.3,1
11,-20,-170,10,6,1
11,-20,-170,30,5.5,1
11,0,-80,10,5.4,1
11,60,110,20,5.8,1
11,-10,170,50,5.2,0
11,0,100,60,5.1,0
11,0,-80,30,5.1,0
11,-10,150,30,5.5,1
11,20,150,600,5.5,1
11,30,130,30,5.1,0
11,50,-30,10,5.1,0
11,0,130,30,5,0
11,-10,150,40,5.5,1
11,0,130,20,5.7,1
11,0,130,30,5.2,0
11,-50,-80,30,5.8,1
11,10,-70,30,5.1,0
11,50,160,30,5,0
11,-30,-180,30,5.5,1
11,-30,-180,30,5.6,1
11,-30,-70,40,5.7,1
11,10,130,20,5.3,0
11,20,-110,30,5.4,1
11,30,40,10,5.4,1
11,50,160,60,5.3,0
11,0,100,20,5.8,1
11,30,40,10,5.1,0
11,30,40,10,7.2,1
11,40,140,20,5.5,1
11,40,140,60,5.1,0
11,30,40,10,5.7,1
11,-40,180,30,5.1,0
11,-40,170,10,6.2,1
11,-40,180,60,5.3,0
11,50,-180,30,5.3,0
11,50,150,30,6.6,1
11,-50,120,30,5.5,1
11,40,150,30,5.1,0
11,10,130,60,5.6,1
11,-40,-80,30,5,0
11,-10,-10,10,5.1,0
11,-40,80,10,5.5,1
11,-10,170,20,5.8,1
11,30,50,60,5,0
11,-20,-70,50,5.3,0
11,50,150,20,6.3,1
11,-20,-180,370,5.8,1
11,40,-10,20,5,0
11,40,150,140,6,1
11,-30,-70,20,5.8,1
11,40,30,130,5.2,0
11,40,150,20,6.3,1
11,-10,-80,30,5.6,1
12,10,-100,10,6.6,1
12,40,150,30,5.1,0
12,30,120,60,5,0
12,40,150,30,5.3,0
12,40,150,30,5.1,0
12,40,150,30,5.4,1
12,40,150,30,5.3,0
12,50,150,20,6.6,1
12,40,150,30,5.5,1
12,40,150,30,5,0
12,40,150,30,5.6,1
12,40,150,30,5.2,0
12,40,150,30,5.4,1
12,50,150,30,5.2,0
12,40,150,30,5,0
12,40,150,30,5,0
12,50,150,30,5.6,1
12,50,150,30,5.4,1
12,40,150,30,5,0
12,50,150,30,5.2,0
12,40,150,30,5,0
12,40,150,30,5.2,0
12,50,150,30,6.4,1
12,40,150,30,5.1,0
12,40,150,30,5.1,0
12,50,150,30,5.7,1
12,50,150,30,7.9,1
12,40,150,30,5.8,1
12,50,150,30,5.5,1
12,50,150,30,5.1,0
12,40,150,30,5,0
12,50,150,30,5,0
12,50,150,30,5.9,1
12,50,150,30,5.2,0
12,50,150,30,5.6,1
12,50,150,30,5.6,1
12,50,150,30,5.1,0
12,50,150,30,5.5,1
12,40,150,30,5.3,0
12,50,150,30,5.1,0
12,40,150,30,5,0
12,-10,130,30,5.3,0
12,40,150,30,5.7,1
12,50,150,30,5.9,1
12,50,150,30,5,0
12,50,150,30,5,0
12,50,150,30,5.1,0
12,40,150,30,5.2,0
12,50,150,30,5.5,1
12,50,150,30,5,0
12,50,150,30,5.2,0
12,40,150,30,5,0
12,50,150,30,5.4,1
12,40,150,30,5.4,1
12,-30,-180,30,5,0
12,40,150,30,5,0
12,50,150,30,5,0
12,50,150,30,6.5,1
12,40,150,30,5.1,0
12,40,150,30,5,0
12,40,150,30,5,0
12,40,150,30,5.7,1
12,40,150,30,5.3,0
12,40,150,30,5.1,0
12,50,150,30,5,0
12,50,150,30,5.3,0
12,-30,-180,100,5.1,0
12,50,150,30,5.1,0
12,40,150,30,5,0
12,30,140,30,5.1,0
12,-10,130,30,6.4,1
12,-20,170,100,5.6,1
12,40,-130,30,5,0
12,0,130,100,5.8,1
12,40,40,10,5.8,1
12,-10,130,30,5.2,0
12,40,40,10,5.3,0
12,0,130,120,5.1,0
12,-60,-30,120,5.4,1
12,40,150,30,5.2,0
12,-10,130,30,5,0
12,50,150,30,5.1,0
12,-20,170,20,5.9,1
12,40,150,30,5.5,1
12,40,150,30,5.9,1
12,-40,-100,10,5.4,1
12,40,20,30,5.6,1
12,40,150,30,5.3,0
12,20,60,10,5.3,0
12,50,150,30,6,1
12,20,60,10,5,0
12,20,60,10,5,0
12,0,40,10,5,0
12,50,150,30,5.5,1
12,-30,-180,80,5,0
12,70,0,10,5.5,1
12,50,150,30,5,0
12,40,150,30,5,0
12,40,150,20,6.4,1
12,30,130,30,5.1,0
12,-20,-180,410,6.2,1
12,40,150,30,6.2,1
12,40,150,30,5.1,0
12,40,150,30,5.1,0
12,40,20,40,5.3,0
12,20,-110,20,6.1,1
12,-60,-140,10,5.4,1
12,-10,120,30,5,0
12,30,40,10,5,0
12,40,150,30,5,0
12,20,-110,30,5.8,1
12,20,-110,20,6.4,1
12,-10,30,10,5.7,1
12,-10,30,10,5.2,0
12,30,100,30,5.1,0
12,-10,-10,10,5.6,1
12,20,-110,30,5.8,1
12,-10,-10,10,5.1,0
12,-40,-180,30,5.5,1
12,50,150,50,5.2,0
12,-40,180,30,5.1,0
12,50,150,140,5,0
12,30,130,30,5.5,1
12,-40,180,190,5.1,0
12,-20,-170,30,5.1,0
12,-40,180,100,5,0
12,40,140,30,5,0
12,50,-30,10,5.5,1
12,-40,180,100,5.2,0
12,20,120,30,5.3,0
12,40,100,30,5.7,1
12,50,140,30,5.4,1
12,-20,-180,260,5.5,1
12,0,140,60,6.5,1
12,20,-90,10,5.4,1
12,20,120,30,5.5,1
12,30,130,30,5.2,0
12,-10,160,30,5.1,0
12,30,100,30,5,0
12,40,150,60,5.4,1
12,20,-100,80,5.3,0
12,40,140,50,5.3,0
12,-10,170,240,5.2,0
12,-20,-70,250,5.3,0
12,40,70,30,5.3,0
12,40,-10,10,5.1,0
12,40,80,30,5.2,0
12,40,-130,10,5.3,0
12,-30,-180,10,6.1,1
12,20,-120,10,5.3,0
12,-30,-180,30,5.8,1
12,40,70,230,5.6,1
12,-10,130,140,7.1,1
12,20,-80,10,5.4,1
12,-10,130,170,5,0
12,-20,-170,30,5.2,0
12,30,40,10,5.1,0
12,-10,150,30,5.8,1
12,-20,-180,10,5.9,1
12,-10,150,90,5.4,1
12,30,130,30,5.1,0
12,-20,-140,0,5.1,0
12,-60,-30,30,5.7,1
12,10,-50,10,5.2,0
12,50,150,50,5,0
12,10,-60,60,5.2,0
12,10,-70,30,5.7,1
12,40,140,20,6.3,1
12,0,-110,10,6.1,1
12,60,-150,140,5.7,1
12,40,140,30,5.7,1
12,30,140,120,5.3,0
12,40,140,30,5.7,1
12,30,130,30,5.4,1
12,-10,130,140,5,0
12,10,-70,40,5.4,1
12,50,160,40,5.8,1
1,50,160,30,6.6,1
1,10,-60,70,5.4,1
1,0,120,30,5.6,1
1,0,120,20,7.9,1
1,-10,120,30,5,0
1,10,150,50,5,0
1,0,120,30,5,0
1,50,160,30,5.1,0
1,0,120,30,5.1,0
1,50,160,30,5,0
1,50,160,30,5.1,0
1,-20,-170,30,6,1
1,0,120,30,5.5,1
1,-20,-70,110,5.2,0
1,50,160,30,5.2,0
1,10,130,70,5.2,0
1,10,140,30,5.1,0
1,50,160,30,5.3,0
1,0,120,30,5.5,1
1,40,50,60,5.4,1
1,50,160,140,5,0
1,0,130,30,5.4,1
1,-60,-30,30,5.5,1
1,-10,150,40,5.3,0
1,50,-170,30,5.2,0
1,0,120,70,5.1,0
1,40,150,30,5.2,0
1,-10,130,30,5,0
1,50,150,30,5.2,0
1,50,150,30,5.5,1
1,30,130,30,5.1,0
1,0,150,150,5.2,0
1,40,-120,0,5.17,0
1,-10,160,40,5.6,1
1,-10,160,30,5.4,1
1,-20,-180,390,5.7,1
1,50,160,30,5.3,0
1,-10,150,120,5,0
1,0,70,10,5.3,0
1,-10,130,520,5.2,0
1,30,130,30,5.1,0
1,0,120,30,5.3,0
1,50,150,30,5.5,1
1,20,-100,30,5,0
1,50,140,10,5.6,1
1,-20,170,60,5.4,1
1,40,90,30,5.4,1
1,-10,130,40,5.9,1
1,0,120,40,5.6,1
1,50,150,30,5.3,0
1,0,130,30,5.4,1
1,-10,160,90,5.9,1
1,-20,170,10,5.9,1
1,50,150,120,5.4,1
1,-10,130,30,5.9,1
1,50,160,30,5.4,1
1,50,160,50,5,0
1,-20,170,30,5.3,0
1,-30,-180,110,5.7,1
1,50,150,60,5.4,1
1,10,140,30,5,0
1,-20,-180,360,5.7,1
1,0,140,110,6.1,1
1,10,60,20,5.1,0
1,-60,160,10,5.5,1
1,40,80,30,5.2,0
1,-20,170,60,5.6,1
1,-20,70,10,5,0
1,10,130,30,5,0
1,-10,-80,30,5.6,1
1,50,-180,30,5,0
1,-30,-180,50,5.2,0
1,-60,-30,10,6.2,1
1,40,140,60,5.4,1
1,0,140,40,5.6,1
1,50,150,50,5.1,0
1,20,-100,80,5.5,1
1,30,90,30,5.1,0
1,-20,-140,0,5.3,0
1,0,120,30,5.2,0
1,0,130,30,5.3,0
1,10,130,30,6,1
1,0,-80,160,5.3,0
1,0,-20,20,5.1,0
1,10,130,100,5.2,0
1,40,140,360,5.2,0
1,-60,150,10,5.7,1
1,50,150,130,5.4,1
1,-30,-180,30,6.4,1
1,-30,-180,10,6.1,1
1,40,150,30,5,0
1,-30,-180,20,5.4,1
1,40,150,20,6,1
1,50,150,20,5.6,1
2,50,150,170,6.2,1
2,-20,-180,570,5.5,1
2,40,20,30,5.3,0
2,-10,160,90,5.3,0
2,10,140,30,5.8,1
2,30,100,10,5,0
2,30,100,10,6.6,1
2,20,120,30,5.1,0
2,-10,130,140,5.3,0
2,30,100,10,5.1,0
2,0,-80,30,5,0
2,-30,-180,100,5.5,1
2,-30,-180,30,5.9,1
2,-10,150,80,5.2,0
2,30,100,10,5.6,1
2,50,150,30,5.4,1
2,-30,80,10,5,0
2,40,-30,10,5.3,0
2,-10,160,60,5.6,1
2,30,100,10,5.2,0
2,0,120,30,5.7,1
2,0,140,30,5.1,0
2,30,100,10,5.5,1
2,60,-160,20,5.6,1
2,0,120,10,6.1,1
2,40,140,40,5.1,0
2,50,150,40,7.2,1
2,40,150,30,6,1
2,0,120,600,5.1,0
2,0,120,610,5.7,1
2,-20,-180,30,5.2,0
2,-20,-180,30,5,0
2,-10,150,70,6.1,1
2,-30,60,10,5.4,1
2,-20,-10,10,5.2,0
2,-20,170,20,5.2,0
2,50,150,30,5.1,0
2,50,160,30,5.3,0
2,-10,120,10,6.1,1
2,50,150,30,5.3,0
2,30,140,140,5.7,1
2,50,150,40,5.8,1
2,50,-180,30,5.6,1
2,-20,-170,30,6,1
2,0,-20,10,6.6,1
2,40,140,40,6.7,1
2,0,140,30,5.2,0
2,0,140,30,5.3,0
2,0,140,30,5,0
2,0,140,30,8.2,1
2,0,150,20,5.1,0
2,0,140,30,5.5,1
2,0,140,30,5,0
2,0,140,30,6,1
2,0,140,30,5.5,1
2,0,140,30,5.1,0
2,-10,130,530,5.8,1
2,0,140,30,5.3,0
2,0,140,30,5,0
2,0,140,30,5.8,1
2,0,140,20,6.5,1
2,10,-90,100,5.1,0
2,-10,160,60,5.5,1
2,0,140,30,5.1,0
2,0,140,30,6.5,1
2,0,140,30,5.7,1
2,30,130,30,5,0
2,0,140,30,5.3,0
2,0,140,30,5.3,0
2,0,140,30,5.4,1
2,0,-10,10,6.6,1
2,0,130,100,5.2,0
2,0,140,30,5.9,1
2,0,140,30,5.5,1
2,0,140,30,5.1,0
2,0,140,10,6.4,1
2,0,140,30,5.3,0
2,0,140,30,5.5,1
2,10,120,240,5.6,1
2,0,140,30,5,0
2,0,140,30,5.3,0
2,-20,-180,30,5,0
2,-40,-80,10,6,1
2,0,-10,10,5.7,1
2,0,140,30,5.1,0
2,-20,-180,610,5.5,1
2,40,140,30,5.3,0
2,-20,170,40,5.8,1
2,0,140,30,5.3,0
2,0,140,30,5.1,0
2,-10,-80,30,5,0
2,-10,-80,10,7.5,1
2,30,40,20,5.3,0
2,-30,-70,40,6,1
2,50,150,120,6.3,1
2,10,-80,30,5.1,0
2,0,140,30,6.2,1
2,-10,150,80,5.2,0
2,0,140,30,5.4,1
2,30,140,40,5.2,0
2,20,-100,30,5.1,0
2,20,-100,20,7.1,1
2,20,-100,30,5.2,0
2,10,-90,10,5.9,1
2,20,-100,10,6.2,1
2,40,60,30,5.4,1
2,40,60,30,5.3,0
2,-20,-180,30,5.7,1
2,30,60,30,5.4,1
2,20,-100,30,5.1,0
2,30,40,20,5,0
2,20,-100,30,5.5,1
2,30,60,30,5.5,1
2,0,130,90,5,0
2,-10,170,10,5.8,1
2,0,140,20,5,0
2,-50,170,120,5.1,0
2,0,130,120,6.4,1
2,30,110,30,5.1,0
2,-50,40,10,5.7,1
2,0,-80,30,5.5,1
2,10,90,30,5.2,0
2,0,50,10,5,0
2,0,130,60,5,0
2,0,140,30,5,0
3,-20,-70,30,5.1,0
3,-10,150,60,6.1,1
3,0,140,30,5.1,0
3,-10,150,60,5.2,0
3,10,-90,30,6.7,1
3,0,140,30,5.7,1
3,10,-90,30,5.5,1
3,10,-90,30,6.6,1
3,60,-150,30,5.4,1
3,40,140,30,5,0
3,0,130,150,5.9,1
3,-20,-170,30,5.5,1
3,10,-90,90,5.2,0
3,20,120,30,5.9,1
3,20,120,30,6.3,1
3,40,80,30,5.3,0
3,10,-60,30,5,0
3,-20,-180,130,5.8,1
3,-70,-110,10,5.2,0
3,40,140,30,5.6,1
3,0,130,30,5.5,1
3,-20,-70,30,5.5,1
3,0,140,30,5.5,1
3,-10,150,100,5.6,1
3,40,-20,10,5.7,1
3,-30,-180,30,5.4,1
3,40,150,30,5,0
3,40,150,30,6.1,1
3,40,150,30,5,0
3,40,150,30,5.7,1
3,-10,-70,30,5.7,1
3,50,160,30,5,0
3,-40,-70,130,5.4,1
3,0,150,230,5,0
3,50,90,20,5.6,1
3,-20,-170,30,5.3,0
3,10,130,60,5.3,0
3,0,130,30,5.9,1
3,-10,130,310,5.3,0
3,20,-100,30,5.2,0
3,50,-30,10,5.3,0
3,20,60,10,5.2,0
3,-10,-80,30,5,0
3,50,-30,10,5.2,0
3,-40,-20,10,5.6,1
3,-40,-20,10,5.2,0
3,30,140,480,6.7,1
3,-20,-180,30,5.2,0
3,-20,170,160,6.7,1
3,-10,150,30,6.1,1
3,40,150,30,5,0
3,-10,150,30,5.8,1
3,40,80,30,6.3,1
3,20,-100,30,5.9,1
3,30,-110,10,5.8,1
3,20,120,30,5.1,0
3,20,-100,30,5.4,1
3,20,-100,30,5.3,0
3,50,-30,10,5.2,0
3,-20,170,30,5.6,1
3,50,180,30,5.2,0
3,50,180,30,5,0
3,50,180,20,6.8,1
3,40,80,30,5,0
3,50,180,30,5.8,1
3,-40,-180,30,5.8,1
3,-30,-10,10,5.5,1
3,-20,-180,30,5.5,1
3,-60,170,10,5.8,1
3,-10,110,80,5.2,0
3,0,30,10,5.4,1
3,-60,150,10,6.1,1
3,0,140,80,5.3,0
3,-20,-170,20,5.2,0
3,50,150,30,5.1,0
3,50,-170,30,5.4,1
3,50,-170,30,5,0
3,10,-90,30,6,1
3,50,-170,30,5.3,0
3,20,-100,30,5.6,1
3,40,150,30,5.6,1
3,10,60,10,6.1,1
3,50,-170,30,5.2,0
3,50,-170,30,5.4,1
3,0,-80,30,6,1
3,50,-170,30,5.8,1
3,20,120,40,5,0
3,50,-170,30,5.1,0
3,50,-170,30,5.4,1
3,50,-170,30,5.5,1
3,20,120,30,5.8,1
3,10,130,30,5.5,1
3,-30,-10,10,5.5,1
3,50,-170,30,6.3,1
3,50,-170,30,5.7,1
3,-60,-130,10,6.1,1
3,40,150,50,5,0
3,50,-170,30,5.2,0
3,40,150,50,5.5,1
3,40,150,50,5.5,1
3,-10,170,30,6,1
3,0,130,40,5.3,0
3,-10,160,60,5.4,1
4,20,-90,30,5.5,1
4,20,-100,60,5.2,0
4,20,-90,30,5.8,1
4,30,70,40,5.2,0
4,-10,170,30,5.7,1
4,-10,120,60,5,0
4,0,130,40,5.9,1
4,40,30,30,5.4,1
4,10,-90,30,5,0
4,0,120,30,5,0
4,0,120,30,5.5,1
4,10,140,10,5.6,1
4,0,130,30,5.6,1
4,0,130,40,5.2,0
4,0,130,40,5.1,0
4,-10,130,30,5.1,0
4,10,130,40,5.1,0
4,-50,-80,10,5.4,1
4,-10,-80,50,5.2,0
4,10,130,60,5,0
